"Model","Scenario","Region","Variable","Unit","2000","2005","2010","2015","2020","2021","2022","2023","2024","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"MESSAGE-GLOBIOM 1.0","EMF30_Slower-to-faster","World","Primary Energy|Biomass","EJ/yr","",48.452,55.002,"",63.244,"","","","","",64.553,"",78.432,"",104.654,"",134.124,"",161.902,"",184.276,"",205.937,"",222.563
"MESSAGEix-GLOBIOM_GEI 1.0","SSP2_openres_lc_CB450","World","Primary Energy|Biomass","EJ/yr",44.1377064414596,48.749801920414,54.2803390374756,"",40.1851481458337,"","","","","",91.2653141755588,"",88.9121313384881,"",137.095239257171,"",184.044617935256,"",220.795081331117,"",241.520153887468,"",267.561080170844,"",288.19070491249
"POLES ENGAGE","EN_NPi2020_500","World","Primary Energy|Biomass","EJ/yr","",46.70425796508789,53.34391784667969,58.50962829589844,66.49447631835938,"","","","",102.6282424926758,98.87379455566406,114.3796691894531,121.738395690918,127.3107299804688,131.3263092041016,"",129.4167022705078,"",63.22655868530273,"",33.50919342041016,"",17.86818885803223,"",46.32957077026367
"GEM-E3_V2021","EN_INDCi2030_1000_COV_NDCp","World","Primary Energy|Biomass","EJ/yr","","","",46.71872292571324,45.79930566484511,"","","","",52.73299773517668,62.68566546729819,85.05338485322945,110.4594802072679,146.1805610885923,175.3216148256939,182.2641277072228,198.2863223903188,208.016483502967,218.2564910731793,235.1013596181844,236.7011490319815,242.5301037684651,243.4908215154774,253.1899445889658,254.7259066454865
"TIAM-ECN 1.1","EN_NPi2020_1000","World","Primary Energy|Biomass","EJ/yr","",48.23180101655892,54.83057989908381,"",59.25024515544554,"","","","","",73.40303354316045,"",89.46427502490553,"",113.2487563746172,"",124.9793123030108,"",138.4077077108863,"",147.0043492304079,"",156.9466256478585,"",160.3220171349521
"POLES ENGAGE","EN_NPi2020_1200f","World","Primary Energy|Biomass","EJ/yr","",46.70425796508789,53.34391784667969,58.50962829589844,66.49447631835938,"","","","",68.45928955078125,68.65145111083984,75.21829986572266,77.3438720703125,78.12515258789062,80.65978240966797,"",104.9679107666016,"",117.1066131591797,"",132.316650390625,"",145.1200256347656,"",149.7088165283203
"REMIND-MAgPIE 1.7-3.0","PEP_1p5C_full_NDC","World","Primary Energy|Biomass","EJ/yr","",45.4893,51.4189,57.1758,61.6939,"","","","",62.9376,62.0288,64.7635,82.0129,121.4755,166.8246,199.2852,220.3189,"",249.4322,"",268.3358,"",273.7574,"",272.594
"POLES EMF33","EMF33_tax_hi_full","World","Primary Energy|Biomass","EJ/yr",40.1567878723145,44.2589797973633,51.75301361083979,"",61.1842956542969,"","","","","",87.8174591064453,"",106.23258972168,"",135.021301269531,"",190.986328125,"",225.188934326172,"",246.876708984375,"",251.959777832031,"",259.014953613281
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_600_DR1p","World","Primary Energy|Biomass","EJ/yr",44.13770679999999,48.749801,54.28034,57.32237299999999,60.4025694,"","","","",61.92982772214692,63.44745911506648,64.5936456995385,65.97379007431036,69.16212292133802,70.89198361758785,73.72609209676492,76.96274746989045,"",81.03690208245303,"",81.46306867858907,"",87.0569018027967,"",95.268694279525
"TIAM-ECN 1.1","EN_NPi2020_2500","World","Primary Energy|Biomass","EJ/yr","",48.23184641932313,54.97576566026602,"",58.43565973599004,"","","","","",53.08830992446532,"",57.8623302363613,"",62.91635780277594,"",76.28656731608768,"",92.20216675716746,"",126.4475465516887,"",144.1109361184648,"",145.1188933796507
