"Model","Scenario","Region","Variable","Unit","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1800f","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,85.94045362879577,91.94925661876184,100.8210320710114,110.3674440934458,121.7811334538511,137.4255231951788,156.8267487380078,179.2105977999911,201.6730306251009,"",247.4758605385741,"",292.8878897018589,"",338.9299772628976,"",388.7389865248947
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1800f_COV_NDCp","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,79.87818765640262,79.98358462165115,90.19262054507485,100.6153205219359,112.2794757360666,129.6171683213693,148.7380187257024,168.8676144518423,187.5525826695129,"",243.2933734498224,"",293.8985406096853,"",336.0844809659465,"",369.6590484747192
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_600f","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,85.94045362879577,91.6322305990342,102.4880762037719,118.4702848525486,138.6810515542782,162.1120399282659,185.8794914253299,207.087898686713,227.3916784242046,"",277.1254933775414,"",325.3496785545149,"",371.297330690998,"",410.6993834416672
"REMIND-Transport 2.1","Transport_Budg1100_H2Push","World","Final Energy|Electricity","EJ/yr","",54.6159,62.7303,70.1496,81.1748,91.7097,107.7909,128.3778,157.6837,188.448,217.3953,239.3401,259.2239,"",302.0507,"",344.0225,"",387.2178,"",431.6342
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_800f_COV","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,79.87818765648237,79.41187007777047,89.66307342409925,104.6814723137823,122.1031753764693,144.1631763328787,165.6544371451776,185.4387733863005,201.8517758372983,"",262.4308201018052,"",318.8999144732676,"",364.1398530349736,"",392.9194160555193
"REMIND-Transport 2.1","Transport_NDC_Conv","World","Final Energy|Electricity","EJ/yr","",54.6159,62.7303,70.1496,81.1748,96.3733,115.1326,129.0274,142.6482,162.5417,186.0901,205.9769,225.1783,"",266.825,"",310.1822,"",350.4704,"",386.5606
"IMAGE 3.0","EN_NPi2020_800","World","Final Energy|Electricity","EJ/yr","",54.49975,64.48576953125,74.64371875,87.26453125,96.6416328125,97.782609375,96.7375234375,100.877703125,118.906203125,141.0605,"",181.94740625,"",204.89090625,"",211.236796875,"",233.57090625,"",248.84609375
"WITCH 5.0","EN_INDCi2030_2000_NDCp","World","Final Energy|Electricity","EJ/yr","","",63.89963184903874,73.05904013175711,89.91423411094634,103.3046368708388,104.4957815707976,124.2252921308751,137.057446529918,161.8247909898938,185.2619936127255,203.5800768283977,222.6914467836825,238.7129958317907,254.7868102952476,269.9220634568185,284.5150215444683,297.7017395609253,309.9125549026703,323.2826077826007,335.7484262273821
"WITCH-GLOBIOM 3.1","SSP1-19","World","Final Energy|Electricity","EJ/yr","",64.7202707288883,79.53599006339641,"",99.7082138552049,"",115.15686989304,"",160.662190833,"",239.530129474649,"",324.710287633814,"",386.546346363409,"",432.701393438662,"",441.796086993123,"",439.106643920969
"REMIND-MAgPIE 1.7-3.0","PEP_1p5C_red_eff","World","Final Energy|Electricity","EJ/yr","",54.4048,63.5069,76.3571,92.6874,96.9111,117.8731,154.8638,202.2935,249.1455,292.2393,328.9019,363.6966,"",435.073,"",525.226,"",608.1953,"",676.6135
"IMAGE 3.0","EN_NPi2020_1000f","World","Final Energy|Electricity","EJ/yr","",54.49975,64.48576953125,74.64371875,87.26459375,96.6700234375,99.8363828125,99.013328125,101.4075,110.787203125,122.696296875,"",141.26590625,"",172.862703125,"",210.26559375,"",237.747703125,"",259.08859375
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_2500f_COV","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,79.87818765640262,79.61372631106622,88.38993981832421,99.56518111171556,109.272667530331,123.3601238095753,139.9636403250877,161.870088920483,180.8509592062328,"",236.1886949451571,"",284.3557679065732,"",328.8473071540334,"",362.4758402830287
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_600f","World","Final Energy|Electricity","EJ/yr","",54.5046,63.4797,72.0233,83.5971,94.6172,114.947,140.3262,171.6821,207.4979,242.0077,272.5671,302.6102,"",362.3749,"",409.6652,"",449.7487,"",499.5595
"COFFEE 1.1","EN_INDCi2030_1000_NDCp","World","Final Energy|Electricity","EJ/yr","","",66.56423798304,68.01362087471999,76.788551664,87.45558095807998,91.54331102159996,91.15245352224,104.387558004,116.35534354464,150.95578401936,"",228.02319150192,"",277.73626627728,"",290.31176535984,"",293.342463576,"",286.34739529824
"REMIND-MAgPIE 1.7-3.0","EMF33_tax_lo_none","World","Final Energy|Electricity","EJ/yr","",54.40499999999999,63.9112,77.8638,96.698,111.8492,126.8588,146.7317,169.4041,191.5616,219.0484,245.1664,274.5973,"",325.408,"",375.9846,"",410.8283,"",446.5458
"MESSAGE-GLOBIOM 1.0","ADVANCE_Reference","World","Final Energy|Electricity","EJ/yr","",54.195,63.735,"",81.954,"",102.796,"",123.946,"",151.776,"",186.523,"",224.153,"",253.344,"",284.949,"",326.036
"GCAM 5.3","SSP_SSP5","World","Final Energy|Electricity","EJ/yr","",55.725024063347,66.072530869092,74.76684753505,86.8332190663456,112.07345527476,149.886767964185,195.733957989799,250.098368449455,309.849194463742,368.762952384646,421.093782319629,458.554938065563,483.763025728191,502.315506254426,514.542095387896,519.922765357009,520.890547382421,516.573710090053,507.533425141123,499.430484367155
"REMIND-MAgPIE 1.5","SSP5-45","World","Final Energy|Electricity","EJ/yr","",53.5,62.97,"",87.73,"",123.5,"",162.2,"",213.8,"",263,"",313.3,"",371.9,"",426,"",459.8
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_1800","World","Final Energy|Electricity","EJ/yr","",54.5046,63.4797,72.0233,83.5971,99.1985,118.86,136.118,152.6918,176.0204,203.9063,228.533,258.0959,"",311.5779,"",356.8775,"",390.9822,"",435.0498
"WITCH 5.0","EN_INDCi2030_1000f_NDCp","World","Final Energy|Electricity","EJ/yr","","",63.89963184903874,73.05904013175711,89.91423411094634,103.3046368708388,104.4957815707976,111.4413733388809,131.0882727622316,160.6922933749123,189.082966376967,213.0985984708761,234.0542317374675,253.6009268425653,272.8552693354307,294.5720754055708,316.0373987932224,336.5072682459703,352.2594402956744,370.1371643339302,382.9266321276568
"POLES ENGAGE","EN_NPi2020_600f_COV","World","Final Energy|Electricity","EJ/yr","",54.15902709960938,63.93017578125,72.0828628540039,78.13185119628906,88.44617462158203,95.45201873779295,103.9696502685547,116.4809341430664,130.4093017578125,144.5312805175781,"",172.337890625,"",199.3465423583984,"",228.5153045654297,"",244.4628143310547,"",260.1776428222656
"TIAM-ECN 1.1","EN_NPi2020_1200f","World","Final Energy|Electricity","EJ/yr","",54.5,64.46,"",82.7755546393677,"",102.8189078742789,"",120.2457740833205,"",145.0857200807019,"",182.4953420297934,"",230.8339461231432,"",266.1839600664432,"",296.8044537771817,"",298.7201082017121
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_2500","World","Final Energy|Electricity","EJ/yr","",54.5046,63.4797,72.0233,83.5971,99.3571,119.1183,136.3248,151.2126,172.631,198.2623,218.9942,244.1557,"",294.4372,"",337.2062,"",371.5497,"",407.6112
"REMIND-Buildings 2.0","BEG-Budg600-EG","World","Final Energy|Electricity","EJ/yr","",54.5046,64.3299,72.5989,86.8908,87.5974,99.0104,118.8463,149.6716,185.1592,219.5082,247.5717,273.8463,"",323.6227,"",369.2491,"",400.4944,"",435.9019
"AIM/CGE 2.2","EN_INDCi2030_1200f","World","Final Energy|Electricity","EJ/yr","","",66.1256,74.3472,88.2133,102.6152,117.536,128.8858,149.6674,160.2542,170.4297,186.6646,222.0108,255.5808,275.998,300.5189,324.8112,335.2947,345.5618,354.5389,363.4614
"COFFEE 1.1","EN_NPi2020_1400f","World","Final Energy|Electricity","EJ/yr","","",62.15960801664,67.1834539656,74.69690028912,84.43817895024,88.71228866592,87.96003995952002,93.30124371408,96.84449023104,102.15276787872,"",117.194926788,"",187.5810728448,"",278.80177626288,"",344.99518273728,"",374.0401894176
"WITCH 5.0","EN_INDCi2030_1400f","World","Final Energy|Electricity","EJ/yr","","",63.89963184903874,73.05904013175711,89.68342988072888,103.8392099147019,115.1138472041707,115.3177159333262,131.0818541270141,159.8398136700476,185.864655968221,208.9291689386009,229.1351162342029,247.3877821118626,264.2418151140995,281.1848294526844,299.7073805983899,316.7368044844041,332.5610136721371,349.0618020407485,360.946295662123
"POLES EMF33","EMF33_tax_hi_none","World","Final Energy|Electricity","EJ/yr",45.57295227050779,54.2414779663086,64.1654510498047,"",83.99346923828121,"",102.836479187012,"",128.222534179688,"",154.505081176758,"",174.093490600586,"",191.752197265625,"",204.466613769531,"",213.119018554688,"",220.957534790039
"REMIND 1.7","ADVANCE_INDC","World","Final Energy|Electricity","EJ/yr","",54.4048,63.236,74.9952,91.1921,107.7204,129.3991,155.9404,181.8137,209.127,236.6944,261.5946,285.9626,"",327.83,"",375.5954,"",413.0724,"",450.6047
"IMAGE 3.0","EN_NPi2020_600f","World","Final Energy|Electricity","EJ/yr","",54.49975,64.48576953125,74.6437578125,87.264703125,97.3503984375,92.88934375,93.9663828125,102.770703125,120.035296875,140.847203125,"",180.42709375,"",208.17990625,"",229.087703125,"",248.598296875,"",266.7116875
"MESSAGEix-GLOBIOM_GEI 1.0","SSP2_int_lc_15","World","Final Energy|Electricity","EJ/yr",45.3973961554851,54.2037641678815,63.7216612221964,"",82.7108166484285,"",104.640727361135,"",135.169695081706,"",179.365923036783,"",228.501071752169,"",282.816809762054,"",343.356029534956,"",406.645183243523,"",465.654668225733
"MESSAGE-GLOBIOM 1.0","EMF33_tax_lo_none","World","Final Energy|Electricity","EJ/yr",45.3973961554851,54.20376416788149,63.7216612221964,"",74.6570702946622,"",94.0955295437156,"",115.949303569663,"",155.213673916348,"",189.424400112998,"",222.718565409808,"",264.491165461055,"",313.966429527883,"",359.231280810988
"POLES ENGAGE","EN_NPi2020_2000f","World","Final Energy|Electricity","EJ/yr","",54.15902709960938,63.93017578125,72.0828628540039,83.22787475585938,93.35760498046876,105.0343322753906,119.0650482177734,133.6263427734375,147.0308685302734,160.7205505371094,"",194.2874450683593,"",227.9022521972656,"",257.849365234375,"",280.4624328613281,"",292.4527282714844
"REMIND 2.1","R2p1_SSP1-PkBudg1300","World","Final Energy|Electricity","EJ/yr","",54.5046,63.632,72.2371,83.8587,95.6466,114.3431,131.664,148.465,171.2487,194.212,211.3037,223.9508,"",241.4251,"",240.091,"",225.5686,"",214.6025
"POLES ENGAGE","EN_NPi2020_2000","World","Final Energy|Electricity","EJ/yr","",54.15902709960938,63.93017578125,72.0828628540039,83.22787475585938,93.35760498046876,105.0343322753906,119.0650482177734,133.6263427734375,147.0308685302734,160.7205505371094,"",194.2874450683593,"",227.9022521972656,"",257.849365234375,"",280.4624328613281,"",292.4527282714844
"GCAM 5.3","R_MAC_85_n0","World","Final Energy|Electricity","EJ/yr","",55.725024063347,66.072530869092,74.76684753505,85.5382174975356,93.4102707882169,111.4065004461,130.507915547426,150.082793554907,170.873788119737,192.256732552201,216.957318698856,244.950134860099,274.463112327181,303.98921869127,331.097092478951,353.634657239975,372.399789228045,381.511715898232,388.049400618999,394.564849812676
"POLES ENGAGE","EN_NPi2020_900","World","Final Energy|Electricity","EJ/yr","",54.15902709960938,63.93017578125,72.0828628540039,83.22787475585938,91.34378814697266,99.73226165771484,110.3939590454102,124.4628448486328,141.1376342773438,158.0947723388672,"",189.8884582519531,"",219.2546691894531,"",248.4021911621093,"",273.3902587890625,"",286.1343994140625
"COFFEE 1.1","EN_NPi2020_700f","World","Final Energy|Electricity","EJ/yr","","",62.15960801664,67.1834539656,74.69690028912,84.39277089455999,86.63348221919998,87.927744888,94.30361168975996,101.60667631152,115.99462689264,"",198.26201582208,"",279.26326494144,"",333.51001152624,"",361.2590229499201,"",379.3749295536
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_1800f","World","Final Energy|Electricity","EJ/yr","",54.5046,63.4797,72.0233,83.5971,99.2178,118.9304,136.1808,153.1055,176.6699,204.8287,230.3349,259.4192,"",314.1921,"",358.5373,"",391.0534,"",423.7031
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1000","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,85.94045362879577,91.94925661876184,100.8210320710114,109.6243391550386,130.2149122414459,154.9218187716051,181.3044338411974,205.4756507821923,225.2154008872558,"",265.3515095116624,"",300.2366300992383,"",339.6012697375913,"",381.5599850597268
"COFFEE 1.1","EN_NPi2020_1600f","World","Final Energy|Electricity","EJ/yr","","",62.15960801664,67.1834539656,74.69690028912,84.51937847376,89.22374708256,87.98537945088,93.41510223456,97.19380535759998,102.0389366337264,"",114.946465176,"",159.34728403728,"",252.8371742112,"",330.1131604824,"",366.65216082
"IMAGE 3.2","SSP2_SPA2_26I_D","World","Final Energy|Electricity","EJ/yr","",51.16030078125,60.9222890625,70.6286015625,74.83471875000001,81.41428125,94.28309375,104.664703125,115.146296875,128.328796875,142.222703125,155.2065,168.614,182.52340625,196.05659375,207.53159375,219.27840625,231.000703125,241.36209375,251.287703125,258.497796875
"WITCH 5.0","EN_INDCi2030_1200_NDCp","World","Final Energy|Electricity","EJ/yr","","",63.89963184903874,73.05904013175711,89.91423411094634,103.3046368708388,104.4957815707976,112.1987276008769,131.3154010014872,159.9802172592767,187.7815688932712,211.7296879157308,232.711202726534,252.3479367279884,271.7090386844417,291.8542593903968,313.4906532296998,334.2086283730526,348.3675983612287,359.5122335262587,365.7627077620675
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_900f","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,85.94045362879577,91.48456326647856,100.9610091843423,113.9823600101308,132.0942283232867,154.7758886259597,177.5976643350256,199.0345635715535,219.1093904592903,"",266.2966532481762,"",318.7559059331829,"",370.4008082859991,"",414.9292730838617
"IMAGE 3.2","SSP2_SPA2_34I_LI","World","Final Energy|Electricity","EJ/yr","",51.2517109375,61.2531796875,71.2726171875,75.9255234375,80.4398203125,93.1897109375,104.708,119.464796875,130.5506015625,143.1995,155.050296875,166.03990625,176.748203125,188.02409375,198.72690625,208.809796875,217.425203125,226.36340625,235.74559375,245.185203125
"REMIND-MAgPIE 1.7-3.0","EMF33_Med2C_full","World","Final Energy|Electricity","EJ/yr","",54.40499999999999,63.9112,77.0077,93.5746,109.5397,125.8595,144.59,164.1271,190.2713,221.6227,253.2146,277.8744,"",334.1536,"",385.2853,"",409.5568,"",457.5143
"COFFEE 1.1","EN_INDCi2030_800f","World","Final Energy|Electricity","EJ/yr","","",62.15960801664,67.1834539656,74.69690028912,86.81751906191998,91.4804613504,88.221505471632,93.716282056392,99.062937865008,105.948771556752,"",172.00290245652,"",266.5769304093192,"",330.780586462704,"",356.8742334479518,"",378.875964312576
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2100","World","Final Energy|Electricity","EJ/yr","",54.5046,63.4797,72.0233,83.5971,98.1503,119.2172,138.3717,156.9162,183.7084,211.8703,234.3005,258.5163,"",306.5977,"",347.542,"",380.0557,"",414.8856
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_950f_COV_NDCp","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,79.87818765640262,79.98358462165115,90.19262054507485,103.0921821081694,120.8010386150729,142.0683683390831,163.1730654783453,184.8685076439179,203.2533180861631,"",258.9069716870526,"",309.9811650319473,"",346.8383739519667,"",366.7459444931415
"POLES GECO2019","CO_GPP","World","Final Energy|Electricity","EJ/yr","",54.15902709960938,63.93017578125,72.0828628540039,83.04069519042969,96.03843688964844,105.9680099487305,120.7135620117188,137.7306213378906,154.2444458007812,171.0224914550781,"",205.1671295166016,"",239.2471771240234,"",273.7478942871094,"",299.5502319335937,"",309.2327270507812
"TIAM-ECN 1.1","EN_INDCi2030_3000","World","Final Energy|Electricity","EJ/yr","",54.5,64.46,"",82.56237612835467,"",102.793242149825,"",126.7022715129994,"",146.7942642773819,"",162.9831177344631,"",184.6595430409872,"",209.9169824152545,"",236.6844999409297,"",257.2979589878207
"GCAM 5.3","R_MAC_60_n0","World","Final Energy|Electricity","EJ/yr","",55.725024063347,66.072530869092,74.76684753505,85.5382174975356,95.7908785940978,117.288560988823,138.848166118693,162.572185622414,190.219783772234,222.680252432914,260.881997436454,299.063493793105,317.889458735215,334.594295577654,349.651990642334,362.465164561729,373.998856806443,383.211484919092,389.226290971964,395.089859765714
"REMIND 2.1","R2p1_SSP1-Base","World","Final Energy|Electricity","EJ/yr","",54.5046,63.7617,72.4002,84.1727,97.2703,113.9812,129.9002,139.8617,149.7231,160.2624,166.7487,174.2678,"",184.2037,"",188.0916,"",186.6688,"",183.1153
"POLES ENGAGE","EN_NPi2020_1000_COV","World","Final Energy|Electricity","EJ/yr","",54.15902709960938,63.93017578125,72.0828628540039,78.13185119628906,88.45059204101562,97.05365753173828,106.6793441772461,118.3144378662109,132.0090637207031,146.4775848388672,"",174.8653106689453,"",201.3348846435547,"",228.7237243652344,"",255.1331024169922,"",274.2598266601562
"COFFEE 1.1","EN_NPi2020_500","World","Final Energy|Electricity","EJ/yr","","",62.15960801664,67.1834539656,74.69690028912,91.53074014128,109.39133128896,140.7456047736,181.86514540848,212.84783052048,245.2135117752,"",270.33954919632,"",301.50744176736,"",299.3512412462399,"",284.5394484019199,"",288.79627292064
"TIAM-ECN 1.1","EN_NPi2020_3000f","World","Final Energy|Electricity","EJ/yr","",54.5,64.46,"",83.63201913909317,"",106.2491577857629,"",124.917763497211,"",142.4671549090759,"",156.3478003224553,"",176.2704376838061,"",200.0048339083117,"",228.8583668705387,"",249.2727761629453
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_200f","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,85.94045362879577,91.50330841761236,106.4249231189546,126.6505546894253,149.6799499579544,175.6909748765203,199.6085997912499,219.2262685997275,236.8603696772961,"",277.07267604676,"",320.1232529617274,"",356.1450376948732,"",386.5608965449563
